"Data","Video","Commenti.aggiunti","Iscritti.conquistati"
"2020-10-31","nw-oF5Y1Fbk",0,0
"2020-10-31","nw4A-7sBs0A",0,0
"2020-10-31","nzrhjPWmUSs",0,0
"2020-10-31","ogelOyjMVFw",3,3
"2020-10-31","Oqe7R_QUtn0",0,0
"2020-10-31","oz6zWuk19NY",0,0
"2020-10-31","p8rze8aXbBk",0,0
"2020-10-31","PcJInZaULH4",0,0
"2020-10-31","PIjLdOBUlqM",0,0
"2020-10-31","QC5VF5Aqyfc",0,0
"2020-10-31","QlNjvQB7kYE",0,0
"2020-10-31","QNuEdemg9vg",0,0
"2020-10-31","Rj5GmhqGyGc",0,0
"2020-10-31","SBp65QbiyTY",0,1
"2020-10-31","SIZvKetVbz0",0,0
"2020-10-31","SxwrRgBDMps",0,0
"2020-10-31","syMRfV1TLWQ",0,0
"2020-10-31","tnC2bTe7btY",0,0
"2020-10-31","TRIsIP98rgU",0,0
"2020-10-31","TRnyY6XebB4",0,0
"2020-10-31","u3-Q3FmRDbs",0,0
"2020-10-31","UrN1T1SfsIE",0,0
"2020-10-31","VvsWZNqPqbs",0,0
"2020-10-31","WF1CAKubEdE",0,0
"2020-10-31","wTt8GoTJl34",0,0
"2020-10-31","Y0o6MNSO1JE",0,0
"2020-10-31","YC47q9Rf9Gw",2,1
"2020-10-31","YgM8G6-1DIY",0,0
"2020-10-31","yGt5qBzskUM",0,0
"2020-10-31","ZqXx7zmkmWE",0,0
"2020-11-01"," -vyzTpwd4Jw",0,0
"2020-11-01","_BLNRxOiuTg",0,0
"2020-11-01","_LRP4bGW9uI",0,0
"2020-11-01","04T9B4Tz_Ls",0,0
"2020-11-01","3oqHZZzrRPk",0,0
"2020-11-01","57xSclHUn5Q",0,0
"2020-11-01","5FQ-cH82Fqc",0,0
"2020-11-01","5xsAiaoGS9Y",0,0
"2020-11-01","6AA5iOS8cxc",0,0
"2020-11-01","7grWxjb6M1Q",0,0
"2020-11-01","83BnzNllyv8",0,0
"2020-11-01","A8RdtBMNTLQ",0,0
"2020-11-01","agm1oCUZ1O0",0,0
"2020-11-01","ai4qF5TbdoQ",0,0
"2020-11-01","AtllqdKQi68",0,0
"2020-11-01","ATxdeGwj7Vw",0,1
"2020-11-01","bHqlgYIilbA",0,0
"2020-11-01","BZRh-RNx5JE",0,0
"2020-11-01","Cwtt55TyyIo",0,0
"2020-11-01","dBb-TaXtr9w",0,0
"2020-11-01","DslthLffuDg",0,0
"2020-11-01","FehNFhqwWJ0",0,0
"2020-11-01","fl9oO2539Mw",0,0
"2020-11-01","fmLw1jg89ig",0,0
"2020-11-01","fql9ZjfOrC4",0,0
"2020-11-01","fW6HVXOQ5lk",0,0
"2020-11-01","gX3iIdvwfsI",0,0
"2020-11-01","IGGEJegyZPM",0,0
"2020-11-01","JFg4F2hgzm4",0,0
"2020-11-01","joo5mVBCOgY",0,0
"2020-11-01","k_c56YWKeQ0",0,0
"2020-11-01","K17Q7SffOo8",0,0
"2020-11-01","kA9WRL3SaYA",0,0
"2020-11-01","KNrTarehupA",0,0
"2020-11-01","l5FutIV8okc",0,0
"2020-11-01","lmegUM3arJ8",0,0
"2020-11-01","nw-oF5Y1Fbk",0,0
"2020-11-01","nw4A-7sBs0A",0,0
"2020-11-01","nzrhjPWmUSs",1,0
"2020-11-01","ogelOyjMVFw",1,6
"2020-11-01","Oqe7R_QUtn0",0,0
"2020-11-01","oz6zWuk19NY",0,0
"2020-11-01","p8rze8aXbBk",0,0
"2020-11-01","PcJInZaULH4",0,0
"2020-11-01","PIjLdOBUlqM",0,2
"2020-11-01","QC5VF5Aqyfc",0,0
"2020-11-01","QlNjvQB7kYE",0,0
"2020-11-01","QNuEdemg9vg",0,0
"2020-11-01","Rj5GmhqGyGc",0,0
"2020-11-01","SBp65QbiyTY",0,0
"2020-11-01","SIZvKetVbz0",0,0
"2020-11-01","SxwrRgBDMps",0,0
"2020-11-01","syMRfV1TLWQ",0,0
"2020-11-01","tnC2bTe7btY",0,0
"2020-11-01","TRIsIP98rgU",0,0
"2020-11-01","TRnyY6XebB4",0,1
"2020-11-01","u3-Q3FmRDbs",0,0
"2020-11-01","UrN1T1SfsIE",0,0
"2020-11-01","VvsWZNqPqbs",0,0
"2020-11-01","WF1CAKubEdE",0,0
"2020-11-01","wTt8GoTJl34",0,0
"2020-11-01","Y0o6MNSO1JE",0,0
"2020-11-01","YC47q9Rf9Gw",0,0
"2020-11-01","YgM8G6-1DIY",0,0
"2020-11-01","yGt5qBzskUM",0,0
"2020-11-01","ZqXx7zmkmWE",0,0
"2020-11-02"," -vyzTpwd4Jw",0,0
"2020-11-02","_BLNRxOiuTg",0,0
"2020-11-02","_LRP4bGW9uI",0,0
"2020-11-02","04T9B4Tz_Ls",0,0
"2020-11-02","3oqHZZzrRPk",0,0
"2020-11-02","57xSclHUn5Q",0,0
"2020-11-02","5FQ-cH82Fqc",0,0
"2020-11-02","5xsAiaoGS9Y",0,0
"2020-11-02","6AA5iOS8cxc",0,0
"2020-11-02","7grWxjb6M1Q",0,0
"2020-11-02","83BnzNllyv8",0,0
"2020-11-02","A8RdtBMNTLQ",0,0
"2020-11-02","agm1oCUZ1O0",0,0
"2020-11-02","ai4qF5TbdoQ",0,0
"2020-11-02","AtllqdKQi68",0,0
"2020-11-02","ATxdeGwj7Vw",0,1
"2020-11-02","bHqlgYIilbA",0,0
"2020-11-02","BZRh-RNx5JE",0,0
"2020-11-02","Cwtt55TyyIo",0,0
"2020-11-02","dBb-TaXtr9w",0,0
"2020-11-02","DslthLffuDg",0,0
"2020-11-02","FehNFhqwWJ0",0,0
"2020-11-02","fl9oO2539Mw",0,0
"2020-11-02","fmLw1jg89ig",0,0
"2020-11-02","fql9ZjfOrC4",0,0
"2020-11-02","fW6HVXOQ5lk",16,2
"2020-11-02","gX3iIdvwfsI",0,0
"2020-11-02","IGGEJegyZPM",0,0
"2020-11-02","JFg4F2hgzm4",0,0
"2020-11-02","joo5mVBCOgY",0,0
"2020-11-02","k_c56YWKeQ0",0,0
"2020-11-02","K17Q7SffOo8",0,0
"2020-11-02","kA9WRL3SaYA",0,0
"2020-11-02","KNrTarehupA",0,0
"2020-11-02","l5FutIV8okc",0,0
"2020-11-02","lmegUM3arJ8",0,0
"2020-11-02","nw-oF5Y1Fbk",0,0
"2020-11-02","nw4A-7sBs0A",0,0
"2020-11-02","nzrhjPWmUSs",0,0
"2020-11-02","ogelOyjMVFw",0,1
"2020-11-02","Oqe7R_QUtn0",0,0
"2020-11-02","oz6zWuk19NY",0,0
"2020-11-02","p8rze8aXbBk",0,0
"2020-11-02","PcJInZaULH4",0,0
"2020-11-02","PIjLdOBUlqM",0,0
"2020-11-02","QC5VF5Aqyfc",0,0
"2020-11-02","QlNjvQB7kYE",0,0
"2020-11-02","QNuEdemg9vg",0,0
"2020-11-02","Rj5GmhqGyGc",0,1
"2020-11-02","SBp65QbiyTY",0,0
"2020-11-02","SIZvKetVbz0",0,0
"2020-11-02","SxwrRgBDMps",0,0
"2020-11-02","syMRfV1TLWQ",0,0
"2020-11-02","tnC2bTe7btY",0,0
"2020-11-02","TRIsIP98rgU",0,0
"2020-11-02","TRnyY6XebB4",0,1
"2020-11-02","u3-Q3FmRDbs",0,0
"2020-11-02","UrN1T1SfsIE",0,0
"2020-11-02","VvsWZNqPqbs",0,0
"2020-11-02","WF1CAKubEdE",0,0
"2020-11-02","wTt8GoTJl34",0,0
"2020-11-02","Y0o6MNSO1JE",0,0
"2020-11-02","YC47q9Rf9Gw",0,0
"2020-11-02","YgM8G6-1DIY",0,0
"2020-11-02","yGt5qBzskUM",0,0
"2020-11-02","ZqXx7zmkmWE",0,0
"2020-11-03"," -vyzTpwd4Jw",0,0
"2020-11-03","_BLNRxOiuTg",0,0
"2020-11-03","_LRP4bGW9uI",0,0
"2020-11-03","04T9B4Tz_Ls",0,0
"2020-11-03","3oqHZZzrRPk",0,0
"2020-11-03","57xSclHUn5Q",0,0
"2020-11-03","5FQ-cH82Fqc",0,0
"2020-11-03","5xsAiaoGS9Y",0,0
"2020-11-03","6AA5iOS8cxc",0,0
"2020-11-03","7grWxjb6M1Q",0,0
"2020-11-03","83BnzNllyv8",0,0
"2020-11-03","A8RdtBMNTLQ",0,0
"2020-11-03","agm1oCUZ1O0",0,0
"2020-11-03","ai4qF5TbdoQ",0,0
"2020-11-03","AtllqdKQi68",0,0
"2020-11-03","ATxdeGwj7Vw",0,0
"2020-11-03","bHqlgYIilbA",0,0
"2020-11-03","BZRh-RNx5JE",0,0
"2020-11-03","Cwtt55TyyIo",0,0
"2020-11-03","dBb-TaXtr9w",0,0
"2020-11-03","DslthLffuDg",0,0
"2020-11-03","FehNFhqwWJ0",0,0
"2020-11-03","fl9oO2539Mw",0,0
"2020-11-03","fmLw1jg89ig",0,0
"2020-11-03","fql9ZjfOrC4",0,0
"2020-11-03","fW6HVXOQ5lk",0,2
"2020-11-03","gX3iIdvwfsI",0,0
"2020-11-03","IGGEJegyZPM",0,1
"2020-11-03","JFg4F2hgzm4",0,0
"2020-11-03","joo5mVBCOgY",0,0
"2020-11-03","k_c56YWKeQ0",0,0
"2020-11-03","K17Q7SffOo8",0,0
"2020-11-03","kA9WRL3SaYA",0,0
"2020-11-03","KNrTarehupA",0,0
"2020-11-03","l5FutIV8okc",0,0
"2020-11-03","lmegUM3arJ8",0,0
"2020-11-03","nw-oF5Y1Fbk",0,0
"2020-11-03","nw4A-7sBs0A",0,0
"2020-11-03","nzrhjPWmUSs",0,0
"2020-11-03","ogelOyjMVFw",0,1
"2020-11-03","Oqe7R_QUtn0",0,0
"2020-11-03","oz6zWuk19NY",0,0
"2020-11-03","p8rze8aXbBk",0,0
"2020-11-03","PcJInZaULH4",0,0
"2020-11-03","PIjLdOBUlqM",0,1
"2020-11-03","QC5VF5Aqyfc",0,0
"2020-11-03","QlNjvQB7kYE",0,0
"2020-11-03","QNuEdemg9vg",0,0
"2020-11-03","Rj5GmhqGyGc",0,0
"2020-11-03","SBp65QbiyTY",0,0
"2020-11-03","SIZvKetVbz0",0,0
"2020-11-03","SxwrRgBDMps",0,0
"2020-11-03","syMRfV1TLWQ",0,0
"2020-11-03","tnC2bTe7btY",0,0
"2020-11-03","TRIsIP98rgU",1,1
"2020-11-03","TRnyY6XebB4",0,0
"2020-11-03","u3-Q3FmRDbs",0,1
"2020-11-03","UrN1T1SfsIE",0,0
"2020-11-03","VvsWZNqPqbs",0,0
"2020-11-03","WF1CAKubEdE",0,0
"2020-11-03","wTt8GoTJl34",0,0
"2020-11-03","Y0o6MNSO1JE",0,0
"2020-11-03","YC47q9Rf9Gw",0,0
"2020-11-03","YgM8G6-1DIY",0,0
"2020-11-03","yGt5qBzskUM",0,0
"2020-11-03","ZqXx7zmkmWE",0,0
"2020-11-04"," -vyzTpwd4Jw",0,0
"2020-11-04","_BLNRxOiuTg",0,0
"2020-11-04","_LRP4bGW9uI",0,0
"2020-11-04","04T9B4Tz_Ls",0,0
"2020-11-04","3oqHZZzrRPk",0,0
"2020-11-04","57xSclHUn5Q",0,0
"2020-11-04","5FQ-cH82Fqc",0,0
"2020-11-04","5xsAiaoGS9Y",0,0
"2020-11-04","6AA5iOS8cxc",0,0
"2020-11-04","7grWxjb6M1Q",0,0
"2020-11-04","83BnzNllyv8",0,0
"2020-11-04","A8RdtBMNTLQ",0,0
"2020-11-04","agm1oCUZ1O0",0,0
"2020-11-04","ai4qF5TbdoQ",0,0
"2020-11-04","AtllqdKQi68",0,0
"2020-11-04","ATxdeGwj7Vw",0,0
"2020-11-04","bHqlgYIilbA",0,0
"2020-11-04","BZRh-RNx5JE",0,0
"2020-11-04","Cwtt55TyyIo",0,0
"2020-11-04","dBb-TaXtr9w",0,0
"2020-11-04","DslthLffuDg",0,0
"2020-11-04","FehNFhqwWJ0",0,0
"2020-11-04","fl9oO2539Mw",0,0
"2020-11-04","fmLw1jg89ig",0,0
"2020-11-04","fql9ZjfOrC4",0,0
"2020-11-04","fW6HVXOQ5lk",0,0
"2020-11-04","gX3iIdvwfsI",0,0
"2020-11-04","IGGEJegyZPM",0,1
"2020-11-04","JFg4F2hgzm4",0,0
"2020-11-04","joo5mVBCOgY",0,0
"2020-11-04","k_c56YWKeQ0",0,0
"2020-11-04","K17Q7SffOo8",0,0
"2020-11-04","kA9WRL3SaYA",0,0
"2020-11-04","KNrTarehupA",0,0
"2020-11-04","l5FutIV8okc",0,0
"2020-11-04","lmegUM3arJ8",0,0
"2020-11-04","nw-oF5Y1Fbk",0,0
"2020-11-04","nw4A-7sBs0A",0,0
"2020-11-04","nzrhjPWmUSs",0,0
"2020-11-04","ogelOyjMVFw",0,0
"2020-11-04","Oqe7R_QUtn0",0,0
"2020-11-04","oz6zWuk19NY",0,0
"2020-11-04","p8rze8aXbBk",0,0
"2020-11-04","PcJInZaULH4",0,0
"2020-11-04","PIjLdOBUlqM",0,0
"2020-11-04","QC5VF5Aqyfc",0,0
"2020-11-04","QlNjvQB7kYE",0,0
"2020-11-04","QNuEdemg9vg",0,0
"2020-11-04","Rj5GmhqGyGc",0,0
"2020-11-04","SBp65QbiyTY",0,1
"2020-11-04","SIZvKetVbz0",0,1
"2020-11-04","SxwrRgBDMps",0,0
"2020-11-04","syMRfV1TLWQ",0,0
"2020-11-04","tnC2bTe7btY",0,0
"2020-11-04","TRIsIP98rgU",0,0
"2020-11-04","TRnyY6XebB4",0,0
"2020-11-04","u3-Q3FmRDbs",0,0
"2020-11-04","UrN1T1SfsIE",0,0
"2020-11-04","VvsWZNqPqbs",0,0
"2020-11-04","WF1CAKubEdE",0,0
"2020-11-04","wTt8GoTJl34",0,0
"2020-11-04","Y0o6MNSO1JE",0,0
"2020-11-04","YC47q9Rf9Gw",0,0
"2020-11-04","YgM8G6-1DIY",0,0
"2020-11-04","yGt5qBzskUM",0,0
"2020-11-04","ZqXx7zmkmWE",0,0
"2020-11-05"," -vyzTpwd4Jw",0,0
"2020-11-05","_BLNRxOiuTg",0,0
"2020-11-05","_LRP4bGW9uI",0,0
"2020-11-05","04T9B4Tz_Ls",0,0
"2020-11-05","3oqHZZzrRPk",0,0
"2020-11-05","57xSclHUn5Q",0,2
"2020-11-05","5FQ-cH82Fqc",0,0
"2020-11-05","5xsAiaoGS9Y",0,0
"2020-11-05","6AA5iOS8cxc",0,0
"2020-11-05","7grWxjb6M1Q",0,0
"2020-11-05","83BnzNllyv8",0,0
"2020-11-05","A8RdtBMNTLQ",0,0
"2020-11-05","agm1oCUZ1O0",0,0
"2020-11-05","ai4qF5TbdoQ",0,0
"2020-11-05","AtllqdKQi68",0,0
"2020-11-05","ATxdeGwj7Vw",0,0
"2020-11-05","bHqlgYIilbA",0,0
"2020-11-05","BZRh-RNx5JE",0,0
"2020-11-05","Cwtt55TyyIo",0,0
"2020-11-05","dBb-TaXtr9w",0,0
"2020-11-05","DslthLffuDg",0,0
"2020-11-05","FehNFhqwWJ0",0,0
"2020-11-05","fl9oO2539Mw",0,0
"2020-11-05","fmLw1jg89ig",0,0
"2020-11-05","fql9ZjfOrC4",0,0
"2020-11-05","fW6HVXOQ5lk",0,0
"2020-11-05","gX3iIdvwfsI",0,0
"2020-11-05","IGGEJegyZPM",0,1
"2020-11-05","JFg4F2hgzm4",0,0
"2020-11-05","joo5mVBCOgY",0,0
"2020-11-05","k_c56YWKeQ0",0,0
"2020-11-05","K17Q7SffOo8",0,0
"2020-11-05","kA9WRL3SaYA",0,0
"2020-11-05","KNrTarehupA",0,0
"2020-11-05","l5FutIV8okc",0,0
"2020-11-05","lmegUM3arJ8",0,0
"2020-11-05","nw-oF5Y1Fbk",0,0
"2020-11-05","nw4A-7sBs0A",0,0
"2020-11-05","nzrhjPWmUSs",0,0
"2020-11-05","ogelOyjMVFw",1,1
"2020-11-05","Oqe7R_QUtn0",0,0
"2020-11-05","oz6zWuk19NY",0,0
"2020-11-05","p8rze8aXbBk",0,0
"2020-11-05","PcJInZaULH4",0,0
"2020-11-05","PIjLdOBUlqM",0,0
"2020-11-05","QC5VF5Aqyfc",0,0
"2020-11-05","QlNjvQB7kYE",0,0
"2020-11-05","QNuEdemg9vg",0,0
"2020-11-05","Rj5GmhqGyGc",0,0
"2020-11-05","SBp65QbiyTY",0,0
"2020-11-05","SIZvKetVbz0",0,0
"2020-11-05","SxwrRgBDMps",0,0
"2020-11-05","syMRfV1TLWQ",0,0
"2020-11-05","tnC2bTe7btY",0,0
"2020-11-05","TRIsIP98rgU",0,0
"2020-11-05","TRnyY6XebB4",0,0
"2020-11-05","u3-Q3FmRDbs",0,0
"2020-11-05","UrN1T1SfsIE",0,0
"2020-11-05","VvsWZNqPqbs",0,0
"2020-11-05","WF1CAKubEdE",0,0
"2020-11-05","wTt8GoTJl34",0,0
"2020-11-05","Y0o6MNSO1JE",0,0
"2020-11-05","YC47q9Rf9Gw",0,0
"2020-11-05","YgM8G6-1DIY",0,0
"2020-11-05","yGt5qBzskUM",0,0
"2020-11-05","ZqXx7zmkmWE",0,0
"2020-11-06"," -vyzTpwd4Jw",0,0
"2020-11-06","_BLNRxOiuTg",0,0
"2020-11-06","_LRP4bGW9uI",0,0
"2020-11-06","04T9B4Tz_Ls",0,0
"2020-11-06","3oqHZZzrRPk",0,0
"2020-11-06","57xSclHUn5Q",0,0
"2020-11-06","5FQ-cH82Fqc",0,0
"2020-11-06","5xsAiaoGS9Y",0,0
"2020-11-06","6AA5iOS8cxc",0,0
"2020-11-06","7grWxjb6M1Q",0,0
"2020-11-06","83BnzNllyv8",0,0
"2020-11-06","A8RdtBMNTLQ",0,2
"2020-11-06","agm1oCUZ1O0",0,0
"2020-11-06","ai4qF5TbdoQ",0,0
"2020-11-06","AtllqdKQi68",0,0
"2020-11-06","ATxdeGwj7Vw",0,0
"2020-11-06","bHqlgYIilbA",0,0
"2020-11-06","BZRh-RNx5JE",0,0
"2020-11-06","Cwtt55TyyIo",0,0
"2020-11-06","dBb-TaXtr9w",0,0
"2020-11-06","DslthLffuDg",0,0
"2020-11-06","FehNFhqwWJ0",0,0
"2020-11-06","fl9oO2539Mw",0,0
"2020-11-06","fmLw1jg89ig",0,0
"2020-11-06","fql9ZjfOrC4",0,0
"2020-11-06","fW6HVXOQ5lk",0,0
"2020-11-06","gX3iIdvwfsI",0,0
"2020-11-06","IGGEJegyZPM",0,1
"2020-11-06","JFg4F2hgzm4",0,0
"2020-11-06","joo5mVBCOgY",0,0
"2020-11-06","k_c56YWKeQ0",0,0
"2020-11-06","K17Q7SffOo8",0,0
"2020-11-06","kA9WRL3SaYA",0,0
"2020-11-06","KNrTarehupA",0,0
"2020-11-06","l5FutIV8okc",0,0
"2020-11-06","lmegUM3arJ8",0,0
"2020-11-06","nw-oF5Y1Fbk",0,0
"2020-11-06","nw4A-7sBs0A",0,0
"2020-11-06","nzrhjPWmUSs",0,0
"2020-11-06","ogelOyjMVFw",0,0
"2020-11-06","Oqe7R_QUtn0",0,0
"2020-11-06","oz6zWuk19NY",0,1
"2020-11-06","p8rze8aXbBk",0,0
"2020-11-06","PcJInZaULH4",0,0
"2020-11-06","PIjLdOBUlqM",0,1
"2020-11-06","QC5VF5Aqyfc",0,0
"2020-11-06","QlNjvQB7kYE",0,0
"2020-11-06","QNuEdemg9vg",0,0
"2020-11-06","Rj5GmhqGyGc",0,0
"2020-11-06","SBp65QbiyTY",0,0
"2020-11-06","SIZvKetVbz0",1,0
"2020-11-06","SxwrRgBDMps",0,0
"2020-11-06","syMRfV1TLWQ",0,0
"2020-11-06","tnC2bTe7btY",0,0
"2020-11-06","TRIsIP98rgU",0,0
"2020-11-06","TRnyY6XebB4",0,0
"2020-11-06","u3-Q3FmRDbs",0,1
"2020-11-06","UrN1T1SfsIE",0,0
"2020-11-06","VvsWZNqPqbs",0,0
"2020-11-06","WF1CAKubEdE",8,5
"2020-11-06","wTt8GoTJl34",0,0
"2020-11-06","Y0o6MNSO1JE",0,0
"2020-11-06","YC47q9Rf9Gw",0,0
"2020-11-06","YgM8G6-1DIY",0,0
"2020-11-06","yGt5qBzskUM",0,0
"2020-11-06","ZqXx7zmkmWE",0,0
"2020-11-07"," -vyzTpwd4Jw",0,0
"2020-11-07","_BLNRxOiuTg",0,0
"2020-11-07","_LRP4bGW9uI",0,0
"2020-11-07","04T9B4Tz_Ls",0,0
"2020-11-07","3oqHZZzrRPk",0,0
"2020-11-07","57xSclHUn5Q",0,0
"2020-11-07","5FQ-cH82Fqc",0,0
"2020-11-07","5xsAiaoGS9Y",0,1
"2020-11-07","6AA5iOS8cxc",0,0
"2020-11-07","7grWxjb6M1Q",0,0
"2020-11-07","83BnzNllyv8",0,0
"2020-11-07","A8RdtBMNTLQ",1,0
"2020-11-07","agm1oCUZ1O0",0,2
"2020-11-07","ai4qF5TbdoQ",0,0
"2020-11-07","AtllqdKQi68",0,0
"2020-11-07","ATxdeGwj7Vw",0,1
"2020-11-07","bHqlgYIilbA",0,0
"2020-11-07","BZRh-RNx5JE",0,0
"2020-11-07","Cwtt55TyyIo",0,1
"2020-11-07","dBb-TaXtr9w",0,0
"2020-11-07","DslthLffuDg",0,0
"2020-11-07","FehNFhqwWJ0",0,0
"2020-11-07","fl9oO2539Mw",0,0
"2020-11-07","fmLw1jg89ig",0,0
"2020-11-07","fql9ZjfOrC4",0,0
"2020-11-07","fW6HVXOQ5lk",0,0
"2020-11-07","gX3iIdvwfsI",0,0
"2020-11-07","IGGEJegyZPM",0,0
"2020-11-07","JFg4F2hgzm4",0,0
"2020-11-07","joo5mVBCOgY",0,0
"2020-11-07","k_c56YWKeQ0",0,0
"2020-11-07","K17Q7SffOo8",0,0
"2020-11-07","kA9WRL3SaYA",0,0
"2020-11-07","KNrTarehupA",0,0
"2020-11-07","l5FutIV8okc",0,0
"2020-11-07","lmegUM3arJ8",0,0
"2020-11-07","nw-oF5Y1Fbk",0,0
"2020-11-07","nw4A-7sBs0A",0,0
"2020-11-07","nzrhjPWmUSs",2,0
"2020-11-07","ogelOyjMVFw",0,0
"2020-11-07","Oqe7R_QUtn0",0,0
"2020-11-07","oz6zWuk19NY",0,0
"2020-11-07","p8rze8aXbBk",0,0
"2020-11-07","PcJInZaULH4",0,0
"2020-11-07","PIjLdOBUlqM",0,2
"2020-11-07","QC5VF5Aqyfc",0,0
"2020-11-07","QlNjvQB7kYE",0,0
"2020-11-07","QNuEdemg9vg",0,0
"2020-11-07","Rj5GmhqGyGc",0,0
"2020-11-07","SBp65QbiyTY",0,0
"2020-11-07","SIZvKetVbz0",0,1
"2020-11-07","SxwrRgBDMps",0,0
"2020-11-07","syMRfV1TLWQ",0,0
"2020-11-07","tnC2bTe7btY",0,0
"2020-11-07","TRIsIP98rgU",0,0
"2020-11-07","TRnyY6XebB4",0,1
"2020-11-07","u3-Q3FmRDbs",0,0
"2020-11-07","UrN1T1SfsIE",0,0
"2020-11-07","VvsWZNqPqbs",0,0
"2020-11-07","WF1CAKubEdE",2,2
"2020-11-07","wTt8GoTJl34",0,0
"2020-11-07","Y0o6MNSO1JE",0,0
"2020-11-07","YC47q9Rf9Gw",0,0
"2020-11-07","YgM8G6-1DIY",0,0
"2020-11-07","yGt5qBzskUM",0,0
"2020-11-07","ZqXx7zmkmWE",0,0
"2020-11-08"," -vyzTpwd4Jw",0,0
"2020-11-08","_BLNRxOiuTg",0,0
"2020-11-08","_LRP4bGW9uI",0,0
"2020-11-08","04T9B4Tz_Ls",0,0
"2020-11-08","3oqHZZzrRPk",0,0
"2020-11-08","57xSclHUn5Q",1,1
"2020-11-08","5FQ-cH82Fqc",0,0
"2020-11-08","5xsAiaoGS9Y",0,0
"2020-11-08","6AA5iOS8cxc",0,0
"2020-11-08","7grWxjb6M1Q",0,0
"2020-11-08","83BnzNllyv8",0,0
"2020-11-08","A8RdtBMNTLQ",0,1
"2020-11-08","agm1oCUZ1O0",0,0
"2020-11-08","ai4qF5TbdoQ",0,1
"2020-11-08","AtllqdKQi68",0,0
"2020-11-08","ATxdeGwj7Vw",0,2
"2020-11-08","bHqlgYIilbA",0,0
"2020-11-08","BZRh-RNx5JE",0,0
"2020-11-08","Cwtt55TyyIo",0,0
"2020-11-08","dBb-TaXtr9w",0,0
"2020-11-08","DslthLffuDg",0,0
"2020-11-08","FehNFhqwWJ0",0,0
"2020-11-08","fl9oO2539Mw",0,1
"2020-11-08","fmLw1jg89ig",0,0
"2020-11-08","fql9ZjfOrC4",0,0
"2020-11-08","fW6HVXOQ5lk",0,0
"2020-11-08","gX3iIdvwfsI",0,0
"2020-11-08","IGGEJegyZPM",0,0
"2020-11-08","JFg4F2hgzm4",0,0
"2020-11-08","joo5mVBCOgY",0,0
"2020-11-08","k_c56YWKeQ0",0,0
"2020-11-08","K17Q7SffOo8",0,0
"2020-11-08","kA9WRL3SaYA",0,0
"2020-11-08","KNrTarehupA",0,0
"2020-11-08","l5FutIV8okc",0,0
"2020-11-08","lmegUM3arJ8",0,0
"2020-11-08","nw-oF5Y1Fbk",0,0
"2020-11-08","nw4A-7sBs0A",0,0
"2020-11-08","nzrhjPWmUSs",0,0
"2020-11-08","ogelOyjMVFw",0,0
"2020-11-08","Oqe7R_QUtn0",0,0
"2020-11-08","oz6zWuk19NY",0,0
"2020-11-08","p8rze8aXbBk",0,0
"2020-11-08","PcJInZaULH4",0,0
"2020-11-08","PIjLdOBUlqM",0,0
"2020-11-08","QC5VF5Aqyfc",0,0
"2020-11-08","QlNjvQB7kYE",0,0
"2020-11-08","QNuEdemg9vg",0,0
"2020-11-08","Rj5GmhqGyGc",0,0
"2020-11-08","SBp65QbiyTY",0,0
"2020-11-08","SIZvKetVbz0",0,0
"2020-11-08","SxwrRgBDMps",0,0
"2020-11-08","syMRfV1TLWQ",0,0
"2020-11-08","tnC2bTe7btY",0,0
"2020-11-08","TRIsIP98rgU",0,0
"2020-11-08","TRnyY6XebB4",0,0
"2020-11-08","u3-Q3FmRDbs",0,0
"2020-11-08","UrN1T1SfsIE",0,0
"2020-11-08","VvsWZNqPqbs",0,0
"2020-11-08","WF1CAKubEdE",2,4
"2020-11-08","wTt8GoTJl34",0,0
"2020-11-08","Y0o6MNSO1JE",0,0
"2020-11-08","YC47q9Rf9Gw",0,0
"2020-11-08","YgM8G6-1DIY",0,0
"2020-11-08","yGt5qBzskUM",0,0
"2020-11-08","ZqXx7zmkmWE",0,0
"2020-11-09"," -vyzTpwd4Jw",0,0
"2020-11-09","_BLNRxOiuTg",0,0
"2020-11-09","_LRP4bGW9uI",0,0
"2020-11-09","04T9B4Tz_Ls",0,0
"2020-11-09","3oqHZZzrRPk",0,0
"2020-11-09","57xSclHUn5Q",1,0
"2020-11-09","5FQ-cH82Fqc",0,0
"2020-11-09","5xsAiaoGS9Y",0,0
"2020-11-09","6AA5iOS8cxc",0,0
"2020-11-09","7grWxjb6M1Q",0,0
"2020-11-09","83BnzNllyv8",0,0
"2020-11-09","A8RdtBMNTLQ",0,0
"2020-11-09","agm1oCUZ1O0",0,0
"2020-11-09","ai4qF5TbdoQ",0,0
"2020-11-09","AtllqdKQi68",0,0
"2020-11-09","ATxdeGwj7Vw",0,0
"2020-11-09","bHqlgYIilbA",0,0
"2020-11-09","BZRh-RNx5JE",0,0
"2020-11-09","Cwtt55TyyIo",0,0
"2020-11-09","dBb-TaXtr9w",0,0
"2020-11-09","DslthLffuDg",0,0
"2020-11-09","FehNFhqwWJ0",0,0
"2020-11-09","fl9oO2539Mw",0,1
"2020-11-09","fmLw1jg89ig",0,0
"2020-11-09","fql9ZjfOrC4",0,1
"2020-11-09","fW6HVXOQ5lk",0,0
"2020-11-09","gX3iIdvwfsI",0,0
"2020-11-09","IGGEJegyZPM",0,1
"2020-11-09","JFg4F2hgzm4",0,0
"2020-11-09","joo5mVBCOgY",0,0
